 

stn;time;tre200s0;ure200s0
BER;202305070050;12.1;85.8
BER;202305070100;12.5;84.4
BER;202305070110;12.3;85.2
BER;202305070120;12.6;83.5
BER;202305070130;12.5;84.3
BER;202305070140;12.4;84.4
BER;202305070150;12.3;84.8
BER;202305070200;11.8;88.1
BER;202305070210;11.4;89.5
BER;202305070220;10.9;92.3
BER;202305070230;11.4;88.4
BER;202305070240;11.5;88.4
BER;202305070250;11.4;89.7
BER;202305070300;11.1;90.1
BER;202305070310;11.1;90.0
BER;202305070320;10.2;93.9
BER;202305070330;11.4;88.8
BER;202305070340;11.2;89.3
BER;202305070350;11.1;90.5
BER;202305070400;11.1;89.7
BER;202305070410;10.8;92.3
BER;202305070420;10.7;93.3
BER;202305070430;10.7;93.7
BER;202305070440;11.0;92.5
BER;202305070450;10.9;92.6
BER;202305070500;10.7;92.7
BER;202305070510;10.9;92.2
BER;202305070520;11.5;92.7
BER;202305070530;11.9;90.9
BER;202305070540;12.2;89.2
BER;202305070550;12.5;88.4
BER;202305070600;12.4;88.9
BER;202305070610;12.4;89.5
BER;202305070620;12.7;87.2
BER;202305070630;12.7;86.6
BER;202305070640;13.6;85.9
BER;202305070650;14.2;85.4
BER;202305070700;14.3;81.7
BER;202305070710;14.5;82.8
BER;202305070720;14.8;80.5
BER;202305070730;15.5;78.0
BER;202305070740;15.8;76.3
BER;202305070750;15.8;75.0
BER;202305070800;15.5;77.1
BER;202305070810;15.7;76.3
BER;202305070820;16.1;78.1
BER;202305070830;16.3;78.7
BER;202305070840;16.5;77.0
BER;202305070850;16.4;71.8
BER;202305070900;17.0;69.8
BER;202305070910;16.9;67.7
BER;202305070920;17.3;67.7
BER;202305070930;18.3;69.2
BER;202305070940;18.7;63.8
BER;202305070950;18.3;64.8
BER;202305071000;18.9;62.6
BER;202305071010;18.7;63.6
BER;202305071020;18.6;66.3
BER;202305071030;18.7;65.8
BER;202305071040;19.7;64.3
BER;202305071050;19.4;59.9
BER;202305071100;19.9;60.2
BER;202305071110;19.9;56.9
BER;202305071120;20.2;59.1
BER;202305071130;20.6;55.7
BER;202305071140;19.7;57.4
BER;202305071150;19.6;59.4
BER;202305071200;20.1;56.1
BER;202305071210;19.8;61.1
BER;202305071220;19.3;59.8
BER;202305071230;19.4;63.7
BER;202305071240;19.0;63.4
BER;202305071250;18.1;69.5
BER;202305071300;18.4;65.5
BER;202305071310;18.5;61.8
BER;202305071320;18.0;64.1
BER;202305071330;18.0;64.5
BER;202305071340;18.1;64.3
BER;202305071350;17.3;70.6
BER;202305071400;17.4;67.9
BER;202305071410;16.5;77.7
BER;202305071420;14.5;89.6
BER;202305071430;14.2;89.4
BER;202305071440;14.1;91.4
BER;202305071450;14.2;90.4
BER;202305071500;14.1;91.4
BER;202305071510;14.1;91.7
BER;202305071520;14.1;91.2
BER;202305071530;14.1;92.2
BER;202305071540;14.2;91.3
BER;202305071550;14.4;92.6
BER;202305071600;14.4;93.6
BER;202305071610;14.3;93.5
BER;202305071620;14.3;92.9
BER;202305071630;14.4;94.3
BER;202305071640;14.3;92.8
BER;202305071650;14.2;94.2
BER;202305071700;14.2;94.2
BER;202305071710;14.1;92.5
BER;202305071720;13.9;94.7
BER;202305071730;13.8;94.8
BER;202305071740;14.0;94.2
BER;202305071750;14.0;94.3
BER;202305071800;13.9;93.3
BER;202305071810;13.9;92.4
BER;202305071820;13.7;92.9
BER;202305071830;13.7;94.3
BER;202305071840;13.4;94.9
BER;202305071850;13.3;94.5
BER;202305071900;13.2;95.3
BER;202305071910;13.2;94.9
BER;202305071920;13.3;95.0
BER;202305071930;13.3;94.7
BER;202305071940;13.2;95.0
BER;202305071950;13.1;94.9
BER;202305072000;13.1;94.8
BER;202305072010;13.1;94.0
BER;202305072020;13.0;94.0
BER;202305072030;12.9;95.1
BER;202305072040;13.1;94.4
BER;202305072050;13.0;93.8
BER;202305072100;13.0;93.3
BER;202305072110;13.0;93.4
BER;202305072120;13.1;93.4
BER;202305072130;13.0;93.9
BER;202305072140;12.9;94.3
BER;202305072150;12.7;93.0
BER;202305072200;12.6;93.5
BER;202305072210;12.6;93.0
BER;202305072220;12.6;92.8
BER;202305072230;12.6;93.5
BER;202305072240;12.7;91.0
BER;202305072250;12.6;91.4
BER;202305072300;12.7;91.0
BER;202305072310;12.7;93.1
BER;202305072320;12.6;93.9
BER;202305072330;12.6;93.6
BER;202305072340;12.6;94.6
BER;202305072350;12.6;93.4
BER;202305080000;12.6;93.7
BER;202305080010;12.5;94.0
BER;202305080020;12.6;93.5
BER;202305080030;12.5;93.7
BER;202305080040;12.5;93.6
BER;202305080050;12.6;93.1
BER;202305080100;12.4;93.7
BER;202305080110;12.4;94.0
BER;202305080120;12.3;93.8
BER;202305080130;12.4;94.8
BER;202305080140;12.3;94.8
BER;202305080150;12.2;95.6
BER;202305080200;12.2;95.1
BER;202305080210;12.2;95.4
BER;202305080220;12.2;95.0
BER;202305080230;12.2;94.2
BER;202305080240;12.2;94.3
BER;202305080250;12.2;93.8
BER;202305080300;12.1;93.4
BER;202305080310;12.1;93.9
BER;202305080320;12.1;92.9
BER;202305080330;12.1;93.8
BER;202305080340;12.1;93.7
BER;202305080350;12.1;93.8
BER;202305080400;12.2;93.6
BER;202305080410;12.1;92.6
BER;202305080420;12.1;93.2
BER;202305080430;12.1;92.9
BER;202305080440;12.1;93.6
BER;202305080450;12.1;92.8
BER;202305080500;12.2;92.9
BER;202305080510;12.2;92.4
BER;202305080520;12.3;92.7
BER;202305080530;12.3;91.9
BER;202305080540;12.4;90.5
BER;202305080550;12.5;90.1
BER;202305080600;12.4;91.9
BER;202305080610;12.5;91.1
BER;202305080620;12.6;91.3
BER;202305080630;12.6;90.4
BER;202305080640;12.6;92.4
BER;202305080650;12.7;90.7
BER;202305080700;12.9;90.1
BER;202305080710;12.9;90.2
BER;202305080720;13.1;89.8
BER;202305080730;13.2;88.8
BER;202305080740;13.1;87.5
BER;202305080750;13.2;86.4
BER;202305080800;13.4;87.8
BER;202305080810;13.6;86.1
BER;202305080820;13.9;87.2
BER;202305080830;13.9;84.5
BER;202305080840;14.0;84.3
BER;202305080850;14.6;86.2
BER;202305080900;15.2;85.6
BER;202305080910;15.0;82.4
BER;202305080920;16.4;82.4
BER;202305080930;16.0;80.5
BER;202305080940;15.1;81.9
BER;202305080950;15.2;80.0
BER;202305081000;14.9;81.8
BER;202305081010;14.7;85.5
BER;202305081020;14.5;87.0
BER;202305081030;15.0;88.6
BER;202305081040;15.0;91.0
BER;202305081050;15.1;86.2
BER;202305081100;15.4;85.5
BER;202305081110;15.1;81.3
BER;202305081120;15.6;80.5
BER;202305081130;15.6;80.3
BER;202305081140;16.0;80.8
BER;202305081150;15.8;83.6
BER;202305081200;15.1;83.2
BER;202305081210;16.2;88.9
BER;202305081220;17.0;80.3
BER;202305081230;17.1;77.9
BER;202305081240;16.6;76.1
BER;202305081250;16.7;74.1
BER;202305081300;16.5;73.1
BER;202305081310;17.0;72.7
BER;202305081320;17.1;73.0
BER;202305081330;17.4;69.9
BER;202305081340;17.6;67.5
BER;202305081350;17.9;66.4
BER;202305081400;18.2;68.7
BER;202305081410;18.4;66.5
BER;202305081420;18.0;63.2
BER;202305081430;17.7;60.7
BER;202305081440;17.7;65.4
BER;202305081450;17.7;64.7
BER;202305081500;17.8;67.0
BER;202305081510;17.9;69.8
BER;202305081520;17.4;67.0
BER;202305081530;17.8;68.7
BER;202305081540;17.5;71.9
BER;202305081550;17.3;69.1
BER;202305081600;16.9;74.5
BER;202305081610;16.5;76.8
BER;202305081620;16.6;77.3
BER;202305081630;16.7;75.6
BER;202305081640;16.6;71.9
BER;202305081650;16.5;74.5
BER;202305081700;16.3;73.6
BER;202305081710;16.1;76.9
BER;202305081720;15.9;76.7
BER;202305081730;16.0;73.7
BER;202305081740;16.0;73.1
BER;202305081750;16.1;70.2
BER;202305081800;15.3;85.6
BER;202305081810;15.6;79.0
BER;202305081820;15.3;81.9
BER;202305081830;15.4;80.7
BER;202305081840;15.2;81.7
BER;202305081850;15.1;85.5
BER;202305081900;14.9;86.1
BER;202305081910;15.2;83.5
BER;202305081920;14.4;90.2
BER;202305081930;14.5;87.5
BER;202305081940;13.9;93.1
BER;202305081950;13.9;95.1
BER;202305082000;13.6;93.6
BER;202305082010;13.5;94.9
BER;202305082020;13.5;95.1
BER;202305082030;13.5;94.9
BER;202305082040;13.6;95.8
BER;202305082050;13.6;95.9
BER;202305082100;13.6;96.5
BER;202305082110;13.6;96.8
BER;202305082120;13.6;95.5
BER;202305082130;13.7;95.4
BER;202305082140;13.4;95.0
BER;202305082150;13.5;94.1
BER;202305082200;13.5;91.5
BER;202305082210;13.6;91.8
BER;202305082220;13.4;95.3
BER;202305082230;13.3;96.0
BER;202305082240;13.2;96.2
BER;202305082250;12.9;96.2
BER;202305082300;13.3;95.9
BER;202305082310;13.1;96.2
BER;202305082320;12.3;97.1
BER;202305082330;11.5;97.8
BER;202305082340;12.4;96.6
BER;202305082350;11.9;97.0
BER;202305090000;12.1;97.2
BER;202305090010;11.8;97.3
BER;202305090020;11.3;98.8
BER;202305090030;11.6;98.0
BER;202305090040;11.4;97.8
BER;202305090050;11.0;98.1
BER;202305090100;11.4;97.5
BER;202305090110;10.6;99.2
BER;202305090120;10.9;99.6
BER;202305090130;10.9;99.4
BER;202305090140;10.6;99.0
BER;202305090150;10.4;97.7
BER;202305090200;10.3;97.3
BER;202305090210;10.2;97.8
BER;202305090220;10.1;98.6
BER;202305090230;10.4;97.6
BER;202305090240;10.4;97.3
BER;202305090250;11.2;96.5
BER;202305090300;11.3;97.4
BER;202305090310;11.7;94.5
BER;202305090320;12.0;94.9
BER;202305090330;12.1;95.4
BER;202305090340;12.0;95.8
BER;202305090350;12.0;96.0
BER;202305090400;11.9;95.7
BER;202305090410;11.9;95.9
BER;202305090420;11.9;96.6
BER;202305090430;12.0;96.2
BER;202305090440;12.1;95.8
BER;202305090450;12.1;95.7
BER;202305090500;12.1;96.4
BER;202305090510;12.4;94.1
BER;202305090520;12.5;92.3
BER;202305090530;12.5;93.2
BER;202305090540;12.5;92.5
BER;202305090550;12.7;93.1
BER;202305090600;12.7;91.8
BER;202305090610;13.1;92.6
BER;202305090620;13.3;92.6
BER;202305090630;13.0;91.2
BER;202305090640;13.0;90.3
BER;202305090650;13.4;91.8
BER;202305090700;13.1;88.7
BER;202305090710;13.7;90.1
BER;202305090720;13.9;88.1
BER;202305090730;14.8;86.8
BER;202305090740;14.6;86.4
BER;202305090750;14.7;84.7
BER;202305090800;15.0;82.9
BER;202305090810;15.1;82.6
BER;202305090820;15.3;80.0
BER;202305090830;15.6;80.2
BER;202305090840;15.4;78.2
BER;202305090850;15.6;76.5
BER;202305090900;15.4;81.2
BER;202305090910;17.0;80.5
BER;202305090920;16.6;72.0
BER;202305090930;17.0;75.5
BER;202305090940;17.0;75.4
BER;202305090950;17.2;76.5
BER;202305091000;16.8;74.6
BER;202305091010;16.8;72.9
BER;202305091020;16.9;73.4
BER;202305091030;16.9;72.1
BER;202305091040;17.3;74.5
BER;202305091050;17.4;69.6
BER;202305091100;17.2;69.6
BER;202305091110;18.3;73.4
BER;202305091120;17.9;71.4
BER;202305091130;17.3;66.1
BER;202305091140;17.4;63.7
BER;202305091150;17.3;64.8
BER;202305091200;17.8;70.2
BER;202305091210;17.8;68.2
BER;202305091220;17.8;65.2
BER;202305091230;17.9;68.2
BER;202305091240;17.8;66.8
BER;202305091250;18.0;72.9
BER;202305091300;17.8;69.6
BER;202305091310;17.9;69.5
BER;202305091320;17.5;71.8
BER;202305091330;17.4;75.0
BER;202305091340;17.3;71.6
BER;202305091350;17.1;69.1
BER;202305091400;16.5;76.0
BER;202305091410;16.1;81.9
BER;202305091420;16.0;79.1
BER;202305091430;15.8;82.9
BER;202305091440;15.6;83.3
BER;202305091450;15.0;86.3
BER;202305091500;14.9;91.2
BER;202305091510;15.1;91.4
BER;202305091520;14.9;92.1
BER;202305091530;14.8;90.3
BER;202305091540;14.6;89.7
BER;202305091550;14.6;88.3
BER;202305091600;14.5;89.8
BER;202305091610;14.3;90.5
BER;202305091620;14.3;91.0
BER;202305091630;14.2;91.6
BER;202305091640;14.1;92.7
BER;202305091650;14.1;93.2
BER;202305091700;14.0;92.9
BER;202305091710;13.7;92.6
BER;202305091720;13.6;93.4
BER;202305091730;13.4;93.9
BER;202305091740;13.4;92.9
BER;202305091750;13.3;93.3
BER;202305091800;13.2;93.3
BER;202305091810;13.2;93.5
BER;202305091820;13.2;93.5
BER;202305091830;13.1;93.9
BER;202305091840;13.1;93.5
BER;202305091850;13.3;92.6
BER;202305091900;13.1;93.3
BER;202305091910;13.2;92.3
BER;202305091920;13.0;92.8
BER;202305091930;12.9;92.2
BER;202305091940;12.9;93.5
BER;202305091950;13.0;91.6
BER;202305092000;12.8;93.4
BER;202305092010;12.8;93.2
BER;202305092020;12.8;93.1
BER;202305092030;12.7;93.2
BER;202305092040;12.7;94.5
BER;202305092050;12.7;94.2
BER;202305092100;12.7;94.1
BER;202305092110;12.7;92.8
BER;202305092120;12.6;92.4
BER;202305092130;12.5;94.7
BER;202305092140;12.4;94.2
BER;202305092150;12.4;93.9
BER;202305092200;12.4;93.6
BER;202305092210;12.4;93.7
BER;202305092220;12.4;92.1
BER;202305092230;12.3;92.8
BER;202305092240;12.3;91.6
BER;202305092250;12.2;93.0
BER;202305092300;12.2;93.1
BER;202305092310;12.1;92.8
BER;202305092320;12.1;91.8
BER;202305092330;12.1;91.6
BER;202305092340;12.0;92.4
BER;202305092350;12.0;92.9
BER;202305100000;11.9;94.0
BER;202305100010;11.9;92.9
BER;202305100020;12.0;91.8
BER;202305100030;11.9;92.6
BER;202305100040;11.8;92.3
BER;202305100050;11.9;90.7
BER;202305100100;12.0;88.8
BER;202305100110;11.9;90.6
BER;202305100120;11.8;90.4
BER;202305100130;11.5;92.6
BER;202305100140;11.7;91.1
BER;202305100150;11.6;91.3
BER;202305100200;11.4;91.0
BER;202305100210;11.3;91.7
BER;202305100220;11.4;91.5
BER;202305100230;11.4;90.8
BER;202305100240;11.3;90.8
BER;202305100250;11.3;91.0
BER;202305100300;11.4;89.3
BER;202305100310;11.2;90.7
BER;202305100320;11.1;90.6
BER;202305100330;10.9;88.6
BER;202305100340;10.9;87.3
BER;202305100350;10.5;91.2
BER;202305100400;10.6;91.7
BER;202305100410;10.6;91.7
BER;202305100420;10.7;89.9
BER;202305100430;10.6;91.3
BER;202305100440;10.5;92.1
BER;202305100450;10.7;90.6
BER;202305100500;10.6;91.2
BER;202305100510;10.7;90.9
BER;202305100520;10.6;91.1
BER;202305100530;10.6;90.4
BER;202305100540;10.6;91.9
BER;202305100550;10.5;93.4
BER;202305100600;10.4;92.3
BER;202305100610;10.4;91.7
BER;202305100620;10.5;90.8
BER;202305100630;10.6;91.0
BER;202305100640;10.6;92.0
BER;202305100650;10.8;89.9
BER;202305100700;10.9;89.6
BER;202305100710;11.0;87.5
BER;202305100720;11.0;87.6
BER;202305100730;11.1;87.8
BER;202305100740;11.1;86.8
BER;202305100750;10.9;87.4
BER;202305100800;10.9;85.9
BER;202305100810;10.9;82.5
BER;202305100820;10.6;84.1
BER;202305100830;10.6;82.4
BER;202305100840;10.8;80.9
BER;202305100850;11.2;81.5
BER;202305100900;11.2;80.0
BER;202305100910;11.6;83.9
BER;202305100920;11.6;81.6
BER;202305100930;12.6;76.9
BER;202305100940;12.1;73.3
BER;202305100950;12.1;78.2
BER;202305101000;11.8;73.4
BER;202305101010;11.9;73.6
BER;202305101020;11.9;76.0
BER;202305101030;11.8;78.2
BER;202305101040;12.9;79.0
BER;202305101050;12.5;77.5
BER;202305101100;12.7;74.9
BER;202305101110;12.3;75.9
BER;202305101120;12.6;76.0
BER;202305101130;13.1;69.8
BER;202305101140;13.4;64.4
BER;202305101150;13.2;62.9
BER;202305101200;14.8;62.5
BER;202305101210;14.6;62.3
BER;202305101220;13.9;59.6
BER;202305101230;14.1;60.7
BER;202305101240;14.9;60.2
BER;202305101250;13.8;58.0
BER;202305101300;13.8;63.4
BER;202305101310;14.6;66.6
BER;202305101320;13.6;66.6
BER;202305101330;12.8;66.6
BER;202305101340;12.4;69.2
BER;202305101350;13.0;69.3
BER;202305101400;15.0;65.4
BER;202305101410;15.1;57.9
BER;202305101420;14.1;57.5
BER;202305101430;14.4;53.3
BER;202305101440;14.2;55.4
BER;202305101450;14.1;60.8
BER;202305101500;14.1;60.3
BER;202305101510;13.7;60.6
BER;202305101520;15.2;57.6
BER;202305101530;14.8;51.5
BER;202305101540;14.7;53.8
BER;202305101550;14.4;52.0
BER;202305101600;14.4;54.4
BER;202305101610;14.1;54.8
BER;202305101620;14.0;56.9
BER;202305101630;13.1;59.9
BER;202305101640;13.7;60.8
BER;202305101650;13.9;60.4
BER;202305101700;13.9;59.8
BER;202305101710;13.6;57.3
BER;202305101720;13.0;60.6
BER;202305101730;12.8;63.3
BER;202305101740;13.0;62.4
BER;202305101750;12.4;64.1
BER;202305101800;12.1;63.2
BER;202305101810;11.7;65.1
BER;202305101820;11.5;65.9
BER;202305101830;11.3;66.3
BER;202305101840;10.6;69.8
BER;202305101850;10.5;70.3
BER;202305101900;10.3;71.4
BER;202305101910;10.3;71.2
BER;202305101920;10.5;70.4
BER;202305101930;9.7;75.3
BER;202305101940;9.3;78.0
BER;202305101950;8.8;80.8
BER;202305102000;10.0;74.3
BER;202305102010;9.5;76.9
BER;202305102020;9.3;79.6
BER;202305102030;9.3;79.6
BER;202305102040;9.1;81.8
BER;202305102050;9.4;79.1
BER;202305102100;8.1;87.9
BER;202305102110;8.7;85.0
BER;202305102120;8.6;85.5
BER;202305102130;8.9;83.8
BER;202305102140;8.5;88.0
BER;202305102150;8.5;88.0
BER;202305102200;8.9;87.2
BER;202305102210;8.9;86.1
BER;202305102220;9.0;87.8
BER;202305102230;9.2;85.3
BER;202305102240;9.4;83.0
BER;202305102250;9.0;89.4
BER;202305102300;9.1;86.5
BER;202305102310;9.4;84.3
BER;202305102320;8.9;86.1
BER;202305102330;8.9;87.5
BER;202305102340;8.9;87.2
BER;202305102350;8.8;87.9
BER;202305110000;9.0;84.1
BER;202305110010;8.8;86.3
BER;202305110020;8.9;86.5
BER;202305110030;8.8;87.7
BER;202305110040;8.7;88.6
BER;202305110050;8.8;87.3
BER;202305110100;8.9;86.7
BER;202305110110;8.8;88.3
BER;202305110120;8.9;87.2
BER;202305110130;8.7;89.0
BER;202305110140;8.9;87.2
BER;202305110150;8.9;89.2
BER;202305110200;8.9;88.2
BER;202305110210;9.0;86.7
BER;202305110220;8.9;86.8
BER;202305110230;8.9;86.7
BER;202305110240;8.8;88.2
BER;202305110250;8.9;88.9
BER;202305110300;8.8;88.7
BER;202305110310;8.9;88.6
BER;202305110320;8.7;89.6
BER;202305110330;8.9;89.1
BER;202305110340;8.8;89.5
BER;202305110350;8.7;89.8
BER;202305110400;8.6;90.9
BER;202305110410;8.7;90.9
BER;202305110420;8.9;89.2
BER;202305110430;9.1;87.3
BER;202305110440;8.9;88.9
BER;202305110450;8.7;89.5
BER;202305110500;8.9;87.8
BER;202305110510;8.9;89.7
BER;202305110520;9.0;89.3
BER;202305110530;9.1;89.5
BER;202305110540;8.9;85.9
BER;202305110550;9.1;87.8
BER;202305110600;9.0;88.9
BER;202305110610;9.2;88.1
BER;202305110620;9.3;88.0
BER;202305110630;9.3;87.0
BER;202305110640;9.5;87.4
BER;202305110650;9.6;85.5
BER;202305110700;9.8;85.3
BER;202305110710;10.0;84.8
BER;202305110720;10.1;84.3
BER;202305110730;10.3;83.5
BER;202305110740;10.5;83.0
BER;202305110750;10.5;81.8
BER;202305110800;10.6;84.0
BER;202305110810;10.4;77.7
BER;202305110820;10.8;80.6
BER;202305110830;10.7;76.8
BER;202305110840;10.8;75.4
BER;202305110850;11.2;77.4
BER;202305110900;11.4;75.2
BER;202305110910;11.8;77.9
BER;202305110920;11.8;76.8
BER;202305110930;11.9;71.9
BER;202305110940;11.9;67.9
BER;202305110950;13.4;71.8
BER;202305111000;12.4;66.2
BER;202305111010;12.7;71.0
BER;202305111020;11.9;70.3
BER;202305111030;12.1;66.0
BER;202305111040;13.8;65.1
BER;202305111050;14.0;64.8
BER;202305111100;12.9;62.4
BER;202305111110;13.0;57.6
BER;202305111120;12.6;67.1
BER;202305111130;11.9;66.9
BER;202305111140;11.9;67.8
BER;202305111150;11.5;74.9
BER;202305111200;10.9;77.9
BER;202305111210;10.8;82.3
BER;202305111220;10.7;80.7
BER;202305111230;10.6;81.7
BER;202305111240;10.8;82.7
BER;202305111250;11.0;84.1
BER;202305111300;11.2;78.4
BER;202305111310;11.3;82.5
BER;202305111320;11.6;78.5
BER;202305111330;11.3;74.4
BER;202305111340;11.1;81.3
BER;202305111350;11.1;80.9
BER;202305111400;11.4;82.6
BER;202305111410;11.8;80.8
BER;202305111420;11.9;77.8
BER;202305111430;12.2;75.5
BER;202305111440;12.5;70.4
BER;202305111450;13.9;70.1
BER;202305111500;13.6;76.7
BER;202305111510;12.2;61.2
BER;202305111520;12.3;65.5
BER;202305111530;12.1;65.6
BER;202305111540;12.0;70.1
BER;202305111550;12.3;64.9
BER;202305111600;12.6;66.6
BER;202305111610;12.8;67.7
BER;202305111620;13.1;69.0
BER;202305111630;12.3;74.6
BER;202305111640;11.7;73.3
BER;202305111650;11.0;80.8
BER;202305111700;10.5;82.3
BER;202305111710;10.3;84.4
BER;202305111720;10.1;87.3
BER;202305111730;9.8;88.8
BER;202305111740;9.6;89.4
BER;202305111750;9.5;88.5
BER;202305111800;9.4;90.3
BER;202305111810;9.5;91.8
BER;202305111820;9.7;91.0
BER;202305111830;9.4;92.1
BER;202305111840;9.6;91.9
BER;202305111850;9.4;94.7
BER;202305111900;9.5;95.3
BER;202305111910;9.6;95.1
BER;202305111920;9.8;92.3
BER;202305111930;9.5;95.2
BER;202305111940;9.3;94.3
BER;202305111950;9.3;93.1
BER;202305112000;9.3;94.4
BER;202305112010;9.3;95.7
BER;202305112020;9.2;95.4
BER;202305112030;9.1;94.3
BER;202305112040;9.1;94.7
BER;202305112050;9.0;93.8
BER;202305112100;9.0;93.4
BER;202305112110;9.2;94.0
BER;202305112120;9.1;95.7
BER;202305112130;9.0;96.0
BER;202305112140;8.9;94.4
BER;202305112150;8.9;90.8
BER;202305112200;9.0;92.7
BER;202305112210;9.1;94.7
BER;202305112220;8.9;94.9
BER;202305112230;8.9;96.0
BER;202305112240;8.8;94.5
BER;202305112250;8.9;95.0
BER;202305112300;8.8;94.7
BER;202305112310;8.8;93.8
BER;202305112320;8.9;94.7
BER;202305112330;8.8;96.3
BER;202305112340;8.9;95.5
BER;202305112350;8.9;94.7
BER;202305120000;8.9;96.2
BER;202305120010;8.8;96.2
BER;202305120020;9.0;94.4
BER;202305120030;8.9;95.7
BER;202305120040;8.9;95.8
BER;202305120050;8.9;96.1
BER;202305120100;8.7;96.5
BER;202305120110;8.8;96.1
BER;202305120120;8.6;96.8
BER;202305120130;8.7;96.4
BER;202305120140;8.8;96.3
BER;202305120150;8.7;96.7
BER;202305120200;8.8;96.7
BER;202305120210;8.8;96.8
BER;202305120220;8.8;97.1
BER;202305120230;8.8;95.8
BER;202305120240;8.9;95.7
BER;202305120250;8.9;96.9
BER;202305120300;8.9;96.3
BER;202305120310;8.9;96.3
BER;202305120320;9.1;95.2
BER;202305120330;8.9;96.6
BER;202305120340;8.8;96.5
BER;202305120350;8.8;96.6
BER;202305120400;8.7;95.5
BER;202305120410;8.7;95.9
BER;202305120420;8.7;95.8
BER;202305120430;8.8;95.2
BER;202305120440;8.8;94.8
BER;202305120450;8.8;95.7
BER;202305120500;8.8;95.1
BER;202305120510;8.9;94.8
BER;202305120520;8.9;95.4
BER;202305120530;8.9;93.3
BER;202305120540;9.1;93.9
